Filename,SNR,Speaker,Length,Reference,Hyp_NoLM,Hyp_LM
SNR35dB_boy_seq3digits_015.wav,SNR35dB,boy,3,one seven seven,wine seven seven,wine seven seven
SNR35dB_boy_seq3digits_040.wav,SNR35dB,boy,3,six eight seven,six eight seven,six eight seven
SNR35dB_boy_seq3digits_097.wav,SNR35dB,boy,3,four three eight,four three ac,four three c
SNR35dB_boy_seq3digits_046.wav,SNR35dB,boy,3,nine one five,nine one five,nine one five
SNR35dB_boy_seq3digits_099.wav,SNR35dB,boy,3,six five nine,six five nine,six five nine
SNR35dB_boy_seq3digits_034.wav,SNR35dB,boy,3,seven six eight,seven six eight,seven six eight
SNR35dB_boy_seq3digits_032.wav,SNR35dB,boy,3,six five four,six five four,six five four
SNR35dB_boy_seq3digits_027.wav,SNR35dB,boy,3,six eight nine,six eight nine,six eight nine
SNR35dB_boy_seq3digits_039.wav,SNR35dB,boy,3,three five two,three ave two,three have two
SNR35dB_boy_seq3digits_051.wav,SNR35dB,boy,3,two three seven,two three seven,two three seven
SNR35dB_boy_seq3digits_094.wav,SNR35dB,boy,3,oh five seven,oh five seven,oh five seven
SNR35dB_boy_seq3digits_013.wav,SNR35dB,boy,3,one zero seven,one zero seven,one zero seven n
SNR35dB_boy_seq3digits_030.wav,SNR35dB,boy,3,eight three eight,eiht three eih,eight three eh
SNR35dB_boy_seq3digits_050.wav,SNR35dB,boy,3,one eight two,one eight two,one eight two
SNR35dB_boy_seq3digits_087.wav,SNR35dB,boy,3,two oh one,two o one,two o one
SNR35dB_boy_seq3digits_002.wav,SNR35dB,boy,3,oh oh three,o o three,o o three
SNR35dB_boy_seq3digits_096.wav,SNR35dB,boy,3,nine two two,nine two two,nine two two
SNR35dB_boy_seq3digits_081.wav,SNR35dB,boy,3,eight zero nine,eight g nine,eight g nine
SNR35dB_boy_seq3digits_056.wav,SNR35dB,boy,3,zero zero seven,dear odir o samen,dear sir o seven
SNR35dB_boy_seq3digits_083.wav,SNR35dB,boy,3,nine zero six,nine zro six,nine zero six
SNR35dB_boy_seq3digits_014.wav,SNR35dB,boy,3,five five one,fie five wone,five five one
SNR35dB_boy_seq3digits_031.wav,SNR35dB,boy,3,six four two,six four two,six four two
SNR35dB_boy_seq3digits_063.wav,SNR35dB,boy,3,six six four,sixix full,six six full
SNR35dB_boy_seq3digits_052.wav,SNR35dB,boy,3,seven three one,seven three one,seven three one
SNR35dB_boy_seq3digits_041.wav,SNR35dB,boy,3,zero zero two,giogioti,diogoti
SNR35dB_boy_seq3digits_005.wav,SNR35dB,boy,3,five six zero,five sic zero,five six zero
SNR35dB_boy_seq3digits_093.wav,SNR35dB,boy,3,four one five,full one five,full one five
SNR35dB_boy_seq3digits_058.wav,SNR35dB,boy,3,five eight eight,five a,five eh
SNR35dB_boy_seq3digits_028.wav,SNR35dB,boy,3,five seven nine,five seven nine,five seven nine
SNR35dB_boy_seq3digits_055.wav,SNR35dB,boy,3,six oh two,six o two,six o two
SNR35dB_boy_seq3digits_043.wav,SNR35dB,boy,3,oh oh six,oh oh six,oh oh six
SNR35dB_boy_seq3digits_029.wav,SNR35dB,boy,3,eight one oh,eight one o,eight one o
SNR35dB_boy_seq3digits_091.wav,SNR35dB,boy,3,two five zero,two five zero,two five zero
SNR35dB_boy_seq3digits_026.wav,SNR35dB,boy,3,zero four zero,zero for zero,zero four zero
SNR35dB_boy_seq3digits_049.wav,SNR35dB,boy,3,three two eight,three two eight,three two eight
SNR35dB_boy_seq3digits_086.wav,SNR35dB,boy,3,nine six four,nine six four,nine six four
SNR35dB_boy_seq3digits_007.wav,SNR35dB,boy,3,seven eight zero,seven eight duro,seven eight dura
SNR35dB_boy_seq3digits_045.wav,SNR35dB,boy,3,nine two six,ninety six,ninety six
SNR35dB_boy_seq3digits_079.wav,SNR35dB,boy,3,six nine oh,sicnano,sina no
SNR35dB_boy_seq3digits_069.wav,SNR35dB,boy,3,one zero three,one gero three,one gro three
SNR35dB_boy_seq3digits_020.wav,SNR35dB,boy,3,three three seven,three three seven,three three seven
SNR35dB_boy_seq3digits_064.wav,SNR35dB,boy,3,eight four six,for six,for six
SNR35dB_boy_seq3digits_009.wav,SNR35dB,boy,3,one seven five,one seven five,one seven five
SNR35dB_boy_seq3digits_077.wav,SNR35dB,boy,3,five four five,five four five,five four five
SNR35dB_boy_seq3digits_095.wav,SNR35dB,boy,3,eight eight eight,eght eight eght,eight eight eight
SNR35dB_boy_seq3digits_074.wav,SNR35dB,boy,3,five eight two,five et two,five two
SNR35dB_boy_seq3digits_038.wav,SNR35dB,boy,3,five six one,five six one,five six one
SNR35dB_boy_seq3digits_021.wav,SNR35dB,boy,3,seven seven eight,seven seven eight,seven seven eight
SNR35dB_boy_seq3digits_035.wav,SNR35dB,boy,3,five three zero,five three zi ro,five three zero
SNR35dB_boy_seq3digits_048.wav,SNR35dB,boy,3,three eight eight,three eight eight,three eight eight
SNR35dB_boy_seq3digits_054.wav,SNR35dB,boy,3,five four four,by four four,by four four
SNR35dB_boy_seq3digits_022.wav,SNR35dB,boy,3,zero three nine,zero three nine,zero three nine
SNR35dB_boy_seq3digits_018.wav,SNR35dB,boy,3,nine three six,nine thrte six,nine thirty six
SNR35dB_boy_seq3digits_036.wav,SNR35dB,boy,3,oh eight six,o eight six,o eight six
SNR35dB_boy_seq3digits_053.wav,SNR35dB,boy,3,nine oh oh,ni no o,i no o
SNR35dB_boy_seq3digits_004.wav,SNR35dB,boy,3,seven six seven,seven six seven,seven six seven
SNR35dB_boy_seq3digits_016.wav,SNR35dB,boy,3,nine nine two,nine nine two,nine nine two
SNR35dB_boy_seq3digits_088.wav,SNR35dB,boy,3,five zero four,five zeer of four,five deer of four
SNR35dB_boy_seq3digits_076.wav,SNR35dB,boy,3,oh seven five,oh seven five,oh seven five
SNR35dB_boy_seq3digits_085.wav,SNR35dB,boy,3,eight one five,eight one five,eight one five
SNR35dB_boy_seq3digits_024.wav,SNR35dB,boy,3,two zero five,two dear olp have,two dear of have
SNR35dB_boy_seq3digits_011.wav,SNR35dB,boy,3,zero four one,s you a full one,so you a full one
SNR35dB_boy_seq3digits_008.wav,SNR35dB,boy,3,five four four,five four four,five four four
SNR35dB_boy_seq3digits_025.wav,SNR35dB,boy,3,eight nine seven,eight nine seven,eight nine seven
SNR35dB_boy_seq3digits_033.wav,SNR35dB,boy,3,one nine three,one nine tree,one nine three
SNR35dB_boy_seq3digits_047.wav,SNR35dB,boy,3,nine zero eight,mines o eight,mine o eight
SNR35dB_boy_seq3digits_062.wav,SNR35dB,boy,3,two seven zero,two seven zero,two seven zero
SNR35dB_boy_seq3digits_066.wav,SNR35dB,boy,3,one oh six,one of six,one of six
SNR35dB_boy_seq3digits_089.wav,SNR35dB,boy,3,five oh two,five o two,five or two
SNR35dB_boy_seq3digits_012.wav,SNR35dB,boy,3,two five oh,two five o,two five o
SNR35dB_boy_seq3digits_065.wav,SNR35dB,boy,3,four one six,four one six,four one six
SNR35dB_boy_seq3digits_067.wav,SNR35dB,boy,3,nine three eight,nine three eight,nine three eight
SNR35dB_boy_seq3digits_017.wav,SNR35dB,boy,3,two zero two,twosi rotou,to de roto
SNR35dB_boy_seq3digits_070.wav,SNR35dB,boy,3,one seven two,wine sevento,wine seven to
SNR35dB_boy_seq3digits_100.wav,SNR35dB,boy,3,three eight zero,three a gerea,three gera
SNR35dB_boy_seq3digits_044.wav,SNR35dB,boy,3,four five four,four five four,four five four
SNR35dB_boy_seq3digits_090.wav,SNR35dB,boy,3,five seven oh,five seven o,five seven o
SNR35dB_boy_seq3digits_061.wav,SNR35dB,boy,3,one five eight,one five eight,one five eight
SNR35dB_boy_seq3digits_075.wav,SNR35dB,boy,3,one four eight,one four eight,one for eight
SNR35dB_boy_seq3digits_082.wav,SNR35dB,boy,3,nine nine five,na nan fa,nan nan fa
SNR35dB_boy_seq3digits_071.wav,SNR35dB,boy,3,one six one,one six one,one six one
SNR35dB_boy_seq3digits_080.wav,SNR35dB,boy,3,four four nine,four four or nine,four four or nine
SNR35dB_boy_seq3digits_098.wav,SNR35dB,boy,3,oh four eight,ale foright,all for right
SNR35dB_boy_seq3digits_084.wav,SNR35dB,boy,3,six four six,six four six,six four six
SNR35dB_boy_seq3digits_003.wav,SNR35dB,boy,3,zero nine two,dear o nine too,dear o nine too
SNR35dB_boy_seq3digits_037.wav,SNR35dB,boy,3,four two two,four two teen,four two ten
SNR35dB_boy_seq3digits_006.wav,SNR35dB,boy,3,eight seven four,eight seven four,eight seven four
SNR35dB_boy_seq3digits_023.wav,SNR35dB,boy,3,oh one oh,o wine o,o wine o
SNR35dB_boy_seq3digits_042.wav,SNR35dB,boy,3,four one four,flor one four,for one for
SNR35dB_boy_seq3digits_057.wav,SNR35dB,boy,3,oh three seven,oh three seven,oh three seven
SNR35dB_boy_seq3digits_010.wav,SNR35dB,boy,3,nine zero three,nine dero three,nine zero three
SNR35dB_boy_seq3digits_001.wav,SNR35dB,boy,3,one zero six,one dero six,one zero six
SNR35dB_boy_seq3digits_078.wav,SNR35dB,boy,3,four two seven,four two seven,for two seven
SNR35dB_boy_seq1digit_037.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_199.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_152.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_039.wav,SNR35dB,boy,1,four,o,for
SNR35dB_boy_seq1digit_033.wav,SNR35dB,boy,1,seven,servan,servant
SNR35dB_boy_seq1digit_024.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_002.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_180.wav,SNR35dB,boy,1,two,do,do
SNR35dB_boy_seq1digit_091.wav,SNR35dB,boy,1,one,why,why
SNR35dB_boy_seq1digit_146.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_137.wav,SNR35dB,boy,1,four,for,for
SNR35dB_boy_seq1digit_150.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_029.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_097.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_109.wav,SNR35dB,boy,1,one,whine,why
SNR35dB_boy_seq1digit_080.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_168.wav,SNR35dB,boy,1,four,four,four
SNR35dB_boy_seq1digit_182.wav,SNR35dB,boy,1,eight,i,i
SNR35dB_boy_seq1digit_114.wav,SNR35dB,boy,1,oh,oh,oh
SNR35dB_boy_seq1digit_082.wav,SNR35dB,boy,1,zero,ze roe,ze roe
SNR35dB_boy_seq1digit_073.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_108.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_098.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_021.wav,SNR35dB,boy,1,four,for,for
SNR35dB_boy_seq1digit_030.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_100.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_041.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_104.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_066.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_038.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_171.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_083.wav,SNR35dB,boy,1,two,too,two o
SNR35dB_boy_seq1digit_042.wav,SNR35dB,boy,1,zero,zero,zero
SNR35dB_boy_seq1digit_106.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_028.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_065.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_069.wav,SNR35dB,boy,1,zero,zuro,zero
SNR35dB_boy_seq1digit_132.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_110.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_018.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_094.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_124.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_025.wav,SNR35dB,boy,1,seven,sheven,seven
SNR35dB_boy_seq1digit_158.wav,SNR35dB,boy,1,two,two,to
SNR35dB_boy_seq1digit_175.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_167.wav,SNR35dB,boy,1,eight,i,i
SNR35dB_boy_seq1digit_012.wav,SNR35dB,boy,1,three,loui,louis
SNR35dB_boy_seq1digit_045.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_126.wav,SNR35dB,boy,1,oh,oh,oh
SNR35dB_boy_seq1digit_006.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_174.wav,SNR35dB,boy,1,nine,nan,nan
SNR35dB_boy_seq1digit_169.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_051.wav,SNR35dB,boy,1,five,bides,bites
SNR35dB_boy_seq1digit_116.wav,SNR35dB,boy,1,eight,eh,ah
SNR35dB_boy_seq1digit_173.wav,SNR35dB,boy,1,eight,a,a
SNR35dB_boy_seq1digit_090.wav,SNR35dB,boy,1,oh,ol,oh
SNR35dB_boy_seq1digit_064.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_160.wav,SNR35dB,boy,1,zero,hero,hero
SNR35dB_boy_seq1digit_057.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_077.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_105.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_193.wav,SNR35dB,boy,1,six,sex,six
SNR35dB_boy_seq1digit_185.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_200.wav,SNR35dB,boy,1,zero,zyra,zero
SNR35dB_boy_seq1digit_197.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_192.wav,SNR35dB,boy,1,three,see,see
SNR35dB_boy_seq1digit_046.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_078.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_147.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_075.wav,SNR35dB,boy,1,zero,dero,zero
SNR35dB_boy_seq1digit_189.wav,SNR35dB,boy,1,oh,oh,oh
SNR35dB_boy_seq1digit_060.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_148.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_079.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_089.wav,SNR35dB,boy,1,two,to,to
SNR35dB_boy_seq1digit_154.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_196.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_052.wav,SNR35dB,boy,1,nine,nan,nan
SNR35dB_boy_seq1digit_128.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_010.wav,SNR35dB,boy,1,zero,dero,dear o
SNR35dB_boy_seq1digit_040.wav,SNR35dB,boy,1,four,four,four
SNR35dB_boy_seq1digit_172.wav,SNR35dB,boy,1,zero,zero,zero
SNR35dB_boy_seq1digit_118.wav,SNR35dB,boy,1,one,gang,in
SNR35dB_boy_seq1digit_003.wav,SNR35dB,boy,1,one,goin,on
SNR35dB_boy_seq1digit_138.wav,SNR35dB,boy,1,four,for,for
SNR35dB_boy_seq1digit_067.wav,SNR35dB,boy,1,zero,dieu,de r
SNR35dB_boy_seq1digit_011.wav,SNR35dB,boy,1,three,tre,three
SNR35dB_boy_seq1digit_157.wav,SNR35dB,boy,1,eight,a,a
SNR35dB_boy_seq1digit_115.wav,SNR35dB,boy,1,eight,eiht,it
SNR35dB_boy_seq1digit_092.wav,SNR35dB,boy,1,oh,oh,oh
SNR35dB_boy_seq1digit_123.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_155.wav,SNR35dB,boy,1,two,to,to
SNR35dB_boy_seq1digit_047.wav,SNR35dB,boy,1,four,for,for
SNR35dB_boy_seq1digit_084.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_027.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_036.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_103.wav,SNR35dB,boy,1,one,why,why
SNR35dB_boy_seq1digit_190.wav,SNR35dB,boy,1,four,four,four
SNR35dB_boy_seq1digit_121.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_071.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_061.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_166.wav,SNR35dB,boy,1,nine,na,nay
SNR35dB_boy_seq1digit_043.wav,SNR35dB,boy,1,two,to,too
SNR35dB_boy_seq1digit_141.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_183.wav,SNR35dB,boy,1,four,for,for
SNR35dB_boy_seq1digit_139.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_070.wav,SNR35dB,boy,1,four,for,for
SNR35dB_boy_seq1digit_015.wav,SNR35dB,boy,1,oh,how,how
SNR35dB_boy_seq1digit_032.wav,SNR35dB,boy,1,eight,eight,eight
SNR35dB_boy_seq1digit_068.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_087.wav,SNR35dB,boy,1,oh,oh,oh
SNR35dB_boy_seq1digit_112.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_107.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_031.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_072.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_153.wav,SNR35dB,boy,1,four,owa,a
SNR35dB_boy_seq1digit_004.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_102.wav,SNR35dB,boy,1,zero,zira,zara
SNR35dB_boy_seq1digit_129.wav,SNR35dB,boy,1,zero,zero,zero
SNR35dB_boy_seq1digit_178.wav,SNR35dB,boy,1,four,four,four
SNR35dB_boy_seq1digit_085.wav,SNR35dB,boy,1,eight,a,a
SNR35dB_boy_seq1digit_034.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_013.wav,SNR35dB,boy,1,three,tory,story
SNR35dB_boy_seq1digit_044.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_170.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_026.wav,SNR35dB,boy,1,eight,a,a
SNR35dB_boy_seq1digit_093.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_055.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_099.wav,SNR35dB,boy,1,zero,zera,zere
SNR35dB_boy_seq1digit_054.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_125.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_136.wav,SNR35dB,boy,1,five,fav,a
SNR35dB_boy_seq1digit_120.wav,SNR35dB,boy,1,eight,e,ah
SNR35dB_boy_seq1digit_007.wav,SNR35dB,boy,1,eight,e,ah
SNR35dB_boy_seq1digit_191.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_058.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_056.wav,SNR35dB,boy,1,two,to,to
SNR35dB_boy_seq1digit_081.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_008.wav,SNR35dB,boy,1,eight,eight,eight
SNR35dB_boy_seq1digit_063.wav,SNR35dB,boy,1,two,to,to
SNR35dB_boy_seq1digit_144.wav,SNR35dB,boy,1,oh,oh,oh
SNR35dB_boy_seq1digit_159.wav,SNR35dB,boy,1,two,te,t
SNR35dB_boy_seq1digit_095.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_001.wav,SNR35dB,boy,1,two,two,two
SNR35dB_boy_seq1digit_062.wav,SNR35dB,boy,1,four,more,for
SNR35dB_boy_seq1digit_145.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_076.wav,SNR35dB,boy,1,two,tau,to
SNR35dB_boy_seq1digit_156.wav,SNR35dB,boy,1,eight,a,a
SNR35dB_boy_seq1digit_184.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_101.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_149.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_074.wav,SNR35dB,boy,1,four,oh,oh
SNR35dB_boy_seq1digit_162.wav,SNR35dB,boy,1,zero,zero,zero
SNR35dB_boy_seq1digit_165.wav,SNR35dB,boy,1,oh,,m
SNR35dB_boy_seq1digit_131.wav,SNR35dB,boy,1,oh,aou,a
SNR35dB_boy_seq1digit_142.wav,SNR35dB,boy,1,one,line,line
SNR35dB_boy_seq1digit_050.wav,SNR35dB,boy,1,oh,oh,oh
SNR35dB_boy_seq1digit_194.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_023.wav,SNR35dB,boy,1,zero,zero,zero
SNR35dB_boy_seq1digit_135.wav,SNR35dB,boy,1,eight,i,i
SNR35dB_boy_seq1digit_049.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_111.wav,SNR35dB,boy,1,six,sex,sex
SNR35dB_boy_seq1digit_016.wav,SNR35dB,boy,1,four,four,four
SNR35dB_boy_seq1digit_020.wav,SNR35dB,boy,1,seven,seten,seven
SNR35dB_boy_seq1digit_161.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_022.wav,SNR35dB,boy,1,one,whine,one
SNR35dB_boy_seq1digit_014.wav,SNR35dB,boy,1,two,two,to
SNR35dB_boy_seq1digit_119.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_140.wav,SNR35dB,boy,1,eight,i,i
SNR35dB_boy_seq1digit_143.wav,SNR35dB,boy,1,eight,,it
SNR35dB_boy_seq1digit_188.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_009.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_122.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_151.wav,SNR35dB,boy,1,oh,ih,i
SNR35dB_boy_seq1digit_195.wav,SNR35dB,boy,1,nine,nine,nine
SNR35dB_boy_seq1digit_048.wav,SNR35dB,boy,1,four,for,for
SNR35dB_boy_seq1digit_186.wav,SNR35dB,boy,1,zero,zere,here
SNR35dB_boy_seq1digit_177.wav,SNR35dB,boy,1,one,boim,von
SNR35dB_boy_seq1digit_181.wav,SNR35dB,boy,1,two,t,i
SNR35dB_boy_seq1digit_117.wav,SNR35dB,boy,1,five,five,five
SNR35dB_boy_seq1digit_086.wav,SNR35dB,boy,1,seven,seven,seven
SNR35dB_boy_seq1digit_130.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_133.wav,SNR35dB,boy,1,three,three,three
SNR35dB_boy_seq1digit_198.wav,SNR35dB,boy,1,oh,oh,oh
SNR35dB_boy_seq1digit_179.wav,SNR35dB,boy,1,oh,out,out
SNR35dB_boy_seq1digit_163.wav,SNR35dB,boy,1,one,whine,why
SNR35dB_boy_seq1digit_127.wav,SNR35dB,boy,1,eight,eight,eight
SNR35dB_boy_seq1digit_134.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_019.wav,SNR35dB,boy,1,two,too,to
SNR35dB_boy_seq1digit_113.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_164.wav,SNR35dB,boy,1,nine,man,man
SNR35dB_boy_seq1digit_088.wav,SNR35dB,boy,1,three,thray,three
SNR35dB_boy_seq1digit_096.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_017.wav,SNR35dB,boy,1,eight,eight,eight
SNR35dB_boy_seq1digit_053.wav,SNR35dB,boy,1,one,one,one
SNR35dB_boy_seq1digit_176.wav,SNR35dB,boy,1,zero,zerah,zerah
SNR35dB_boy_seq1digit_005.wav,SNR35dB,boy,1,six,six,six
SNR35dB_boy_seq1digit_187.wav,SNR35dB,boy,1,nine,nin,nan
SNR35dB_boy_seq1digit_059.wav,SNR35dB,boy,1,zero,dearer,dearer
SNR35dB_boy_seq1digit_035.wav,SNR35dB,boy,1,six,six,six
SNR35dB_woman_seq5digits_035.wav,SNR35dB,woman,5,five four six four one,five por six four one,five for six for one
SNR35dB_woman_seq5digits_022.wav,SNR35dB,woman,5,zero one seven zero eight,zero one seven zero eight,zero one seven zero eight
SNR35dB_woman_seq5digits_044.wav,SNR35dB,woman,5,zero three six nine nine,zero three six nine nine,zero three six nine nine
SNR35dB_woman_seq5digits_077.wav,SNR35dB,woman,5,oh six eight one oh,oh six eight one o,oh six eight one o
SNR35dB_woman_seq5digits_007.wav,SNR35dB,woman,5,eight four six one six,eight for six one six,eight for six one six
SNR35dB_woman_seq5digits_050.wav,SNR35dB,woman,5,seven eight five two zero,seven eight five two zero,seven eight five two zero
SNR35dB_woman_seq5digits_059.wav,SNR35dB,woman,5,five eight nine one one,five nine one one,five nine one one
SNR35dB_woman_seq5digits_026.wav,SNR35dB,woman,5,six one six two four,six one sixtwo four,six one sixty four
SNR35dB_woman_seq5digits_062.wav,SNR35dB,woman,5,four four one seven oh,four four one seven o,four four one seven o
SNR35dB_woman_seq5digits_074.wav,SNR35dB,woman,5,six six zero eight two,six six ero eight two,six six ero eight two
